product_id,value,n_units_raw,n_units_std,n_dims,n_units_phys,dom_unit,dom_dim,dom_share
109060604,89006072.54888535,33,14,9,3,个,COUNT,0.8584
109041899,88966810.80391502,43,16,10,4,个,COUNT,0.8228
103020703,88741442.5915699,18,10,4,1,千克,MASS,0.976
106020499,88056457.89575243,37,13,10,4,个,COUNT,0.7142
107020229,87967386.01094055,11,5,4,2,千克,MASS,0.9998
304070104,87609983.58273315,18,11,8,1,UNKNOWN,UNKNOWN,0.7507
105020208,86724395.17956638,36,17,11,5,个,COUNT,0.7618
106030200,86632876.68307114,41,14,10,4,套,SET,0.4945
107020235,86562941.28536892,14,8,6,3,千克,MASS,0.958
110030104,86085406.4235115,30,16,11,4,千克,MASS,0.6248
302010102,85970139.75853157,16,10,8,2,UNKNOWN,UNKNOWN,0.8742
109010202,85933579.6643982,48,20,11,5,个,COUNT,0.6928
109020905,85894002.4309082,25,11,10,4,个,COUNT,0.6074
107020109,85646562.5834732,27,13,8,3,千克,MASS,0.969
106040399,85562206.43516922,68,18,11,4,个,COUNT,0.4663
109042504,85123701.63983536,20,8,7,3,个,COUNT,0.9696
109061011,84742589.85070801,37,13,9,3,个,COUNT,0.6531
109040102,84718199.32129669,42,16,10,4,个,COUNT,0.8308
109042106,83928064.8249371,24,9,7,2,个,COUNT,0.8434
109020705,83587864.49385643,28,11,9,4,套,SET,0.5548
109051306,83544533.4780426,18,5,5,2,套,SET,0.5709
103020704,83525876.40290356,38,14,8,4,千克,MASS,0.9014
101011211,83408416.81064439,32,14,8,3,个,COUNT,0.7998
301990100,83167270.69702148,30,14,10,2,千克,MASS,0.4433
104010603,82637987.54241896,59,17,10,4,个,COUNT,0.6523
109020407,82596733.46019211,28,10,9,4,千克,MASS,0.4718
106040808,82421545.25792646,31,12,7,2,个,COUNT,0.9838
109061099,82154574.8078003,24,10,7,1,个,COUNT,0.724
105020207,82015121.50246716,65,17,11,5,平方米,AREA,0.4244
107021414,81924138.97255707,20,10,7,3,千克,MASS,0.9928
109022814,81627026.04638672,24,14,10,4,套,SET,0.707
109061602,81584896.58644104,21,7,7,2,个,COUNT,0.8471
107020701,81260056.10722923,31,14,8,3,千克,MASS,0.9313
106040105,80996319.63395667,198,20,10,4,千克,MASS,0.4968
102040303,80908398.73373413,13,6,4,2,千克,MASS,0.9925
501010200,80385731.77406311,13,7,7,3,OTHER,OTHER,0.5961
109024613,79517205.86114746,37,14,9,3,个,COUNT,0.7301
109020504,79212873.23173238,39,16,11,5,个,COUNT,0.7396
107030109,79080556.53499603,18,10,6,3,千克,MASS,0.5536
301030101,78804026.3125,3,3,3,0,UNKNOWN,UNKNOWN,0.9972
109061802,78533925.33126831,15,6,6,1,个,COUNT,0.9141
109012807,78465542.72985077,26,12,9,4,套,SET,0.5233
101020301,78252721.70002775,15,6,4,2,千克,MASS,0.9862
109020410,78007073.79838562,29,13,8,3,个,COUNT,0.9504
104010305,78001231.59277344,22,11,7,3,千米,LENGTH,0.9913
109030104,76857662.44901657,44,18,11,4,个,COUNT,0.7048
109022101,76804686.79554605,26,9,7,3,套,SET,0.4609
109060509,76493637.12941265,39,13,7,2,个,COUNT,0.7725
107030105,75890287.58114243,25,13,8,2,千克,MASS,0.9857
108031106,75874966.35754395,3,2,2,2,千克,MASS,0.99
107040199,75761129.7944336,24,14,8,4,千克,MASS,0.9683
109023608,75644760.84693909,26,11,8,3,个,COUNT,0.6183
109060606,75635162.70778656,43,16,8,3,个,COUNT,0.7459
101030302,75575437.00514126,37,14,8,2,个,COUNT,0.2975
108010602,75549450.2840004,21,10,7,3,平方米,AREA,0.954
109022104,75261755.97616386,28,11,9,4,个,COUNT,0.7926
109024302,74958429.76704405,22,9,6,1,个,COUNT,0.8872
304040502,74392685.39697266,7,6,4,1,UNKNOWN,UNKNOWN,0.7984
109025304,74335280.88977051,32,13,10,4,千克,MASS,0.8622
109022904,73914100.01319122,31,15,9,3,个,COUNT,0.9124
104010301,73820499.42524196,43,15,10,4,千克,MASS,0.7143
103010199,73766548.86663222,42,12,6,2,个,COUNT,0.4266
109023605,73466062.36374664,21,10,8,3,个,COUNT,0.6277
107020305,73452905.1856842,24,12,9,4,千克,MASS,0.7568
109021003,73313813.5883789,23,9,8,4,个,COUNT,0.8214
104010601,73006639.0991522,52,19,10,4,个,COUNT,0.792
109041202,72795962.39066935,50,15,9,3,个,COUNT,0.8747
304020202,72695962.74541473,39,10,8,2,UNKNOWN,UNKNOWN,0.3145
102051000,72205686.78110123,46,15,9,4,千克,MASS,0.9666
107050103,72070940.07124043,42,17,9,3,个,COUNT,0.6963
105020108,72004063.77528454,54,17,11,5,套,SET,0.4566
307020103,71798321.54345703,31,13,8,1,UNKNOWN,UNKNOWN,0.5918
109024001,71709527.55249023,8,6,6,2,个,COUNT,0.9893
107021415,71637568.28759766,21,10,7,4,千克,MASS,0.9664
104011305,71369698.91839695,39,15,10,4,个,COUNT,0.9013
109040603,71356700.61996078,22,11,8,3,套,SET,0.5019
104010403,71298765.9877832,15,8,7,3,千米,LENGTH,0.9282
108041111,70970948.1451416,17,8,7,3,OTHER,OTHER,0.8351
104020202,70781675.70501947,28,12,8,4,个,COUNT,0.8006
108031103,70657116.18722534,13,7,7,3,千克,MASS,0.9277
107030119,70126249.66276053,45,15,8,2,瓶,CONTAINER,0.5955
109025201,69886717.03225708,16,10,8,2,个,COUNT,0.8766
109042505,69868502.94138765,40,11,9,3,个,COUNT,0.8399
103020503,69511352.66099936,36,14,8,2,千克,MASS,0.3525
103010703,69482697.24144363,27,13,8,3,千克,MASS,0.8871
108032299,68871942.65065384,22,9,7,4,千克,MASS,0.7118
109061010,68461645.77874994,17,7,6,2,套,SET,0.6654
108032401,68267652.88265228,32,12,9,4,千克,MASS,0.6899
109022406,68185525.63588047,35,14,9,3,个,COUNT,0.4889
107050802,68024800.71919107,56,18,10,4,套,SET,0.4751
108040410,67936817.13819522,52,15,10,4,个,COUNT,0.7669
109050104,67774490.82949829,18,8,7,3,个,COUNT,0.9028
104020502,67732400.65491772,48,18,11,5,个,COUNT,0.7885
109060504,67617602.27392578,13,8,6,1,套,SET,0.5735
304050103,67594394.63296509,27,17,10,3,UNKNOWN,UNKNOWN,0.4959
109061605,67272707.9490223,34,11,9,3,个,COUNT,0.479
109010701,66366516.9054756,33,10,7,3,个,COUNT,0.7192
103011106,66320077.82180405,25,12,6,2,千克,MASS,0.9544
106050402,66308923.33448386,43,17,11,5,个,COUNT,0.4409
105010502,66283171.48094177,42,15,11,5,平方米,AREA,0.4269
109061901,66262887.59582137,22,8,7,1,个,COUNT,0.9057
108012299,66215091.30654144,31,14,10,4,千克,MASS,0.6008
104019904,66191880.83255195,43,15,9,4,千米,LENGTH,0.3522
109032301,66182736.0,9,5,5,2,个,COUNT,0.9831
103020511,66096339.16267824,40,15,8,2,箱,CONTAINER,0.4816
303020400,66086245.87411499,20,10,9,1,UNKNOWN,UNKNOWN,0.7247
108012002,65970244.33697128,39,11,8,3,个,COUNT,0.701
104010502,65848967.683235176,20,8,8,4,个,COUNT,0.662
106010106,65802329.217977405,56,18,10,4,个,COUNT,0.7044
108032201,65530166.24824524,15,6,5,2,千克,MASS,0.9019
101011699,65392159.16805435,22,11,5,2,千克,MASS,0.9219
109060703,65272379.951021194,42,17,9,3,个,COUNT,0.55
103011101,65249193.847130775,29,13,7,2,千克,MASS,0.795
101011700,65229935.200034134,48,14,7,2,千克,MASS,0.7783
108032408,64895639.03125,12,4,4,2,千克,MASS,0.4987
109060510,64706348.65408993,29,11,9,3,个,COUNT,0.6092
109023899,64678274.578125,10,5,5,2,套,SET,0.5087
101030202,64669666.03968048,15,7,5,2,千克,MASS,0.9732
109020402,64108850.23251343,24,12,9,5,套,SET,0.4414
109020811,63736007.87457037,49,17,10,4,个,COUNT,0.5237
109020107,63052336.52109241,19,7,5,2,个,COUNT,0.7223
109012604,62973034.37886048,17,6,6,3,个,COUNT,0.8601
101011999,62645872.24670791,21,10,9,3,OTHER,OTHER,0.6368
103010303,62445964.888849735,32,15,8,2,盒,CONTAINER,0.3326
107021905,62382723.407732494,47,18,11,5,千克,MASS,0.5746
105010601,62189193.05067754,58,18,10,4,个,COUNT,0.848
109050203,61838856.88667297,23,6,6,2,个,COUNT,0.6553
109032104,61737352.03649902,24,9,9,5,OTHER,OTHER,0.4551
109010102,61679664.40340805,47,19,11,5,个,COUNT,0.5783
106051301,61446704.48318958,14,7,6,2,个,COUNT,0.8622
105020102,60997470.5010147,35,11,10,5,个,COUNT,0.8486
108010303,60043185.32500839,45,15,10,4,千克,MASS,0.3686
106010206,59947900.69078207,74,18,10,4,个,COUNT,0.5068
105011001,59892937.62786293,37,15,11,5,平方米,AREA,0.5744
103011299,59231696.33226643,23,11,5,2,千克,MASS,0.9573
109021404,58571961.90313721,9,4,3,1,个,COUNT,0.8419
101010109,58404932.199367285,37,18,10,4,千克,MASS,0.8784
106010301,58149023.33717935,62,18,10,4,平方米,AREA,0.4251
109031402,57834933.31366348,25,12,8,3,个,COUNT,0.9545
107021102,57681435.50732136,38,16,9,5,千克,MASS,0.888
104030602,57671739.53233337,14,6,5,3,个,COUNT,0.7377
109061808,57642493.72755623,26,10,6,2,个,COUNT,0.6106
108031002,57464244.04864501,8,3,3,2,千克,MASS,1.0
109020204,57318926.12455369,23,10,9,3,套,SET,0.5659
106051099,57107468.49456406,31,14,9,3,个,COUNT,0.5278
109050604,56859897.042747505,33,13,10,3,个,COUNT,0.7494
304050199,56744450.10926819,18,8,7,2,UNKNOWN,UNKNOWN,0.6078
301050402,56566694.337890625,7,6,6,2,UNKNOWN,UNKNOWN,0.9885
109051405,56502700.13009263,29,14,9,3,套,SET,0.5015
108031902,56362854.41103554,15,7,6,3,千克,MASS,0.9676
109042305,56205172.967163086,24,11,8,2,个,COUNT,0.9378
108041114,56163382.09163046,36,12,9,3,千米,LENGTH,0.4168
109021103,55956228.17794785,28,12,10,4,个,COUNT,0.3192
109021200,55930267.660221815,43,15,10,4,个,COUNT,0.6786
109040602,55845164.00740719,37,12,9,4,个,COUNT,0.574
109013502,55822700.93604469,37,16,10,4,个,COUNT,0.4623
103020204,55736505.932808876,37,14,8,2,UNKNOWN,UNKNOWN,0.4316
109032102,55704031.286865234,26,10,8,2,套,SET,0.5775
101010107,55289357.229207285,45,20,11,5,千克,MASS,0.4205
109040304,54929020.44895173,18,7,7,3,个,COUNT,0.8919
107050702,54862062.534570694,25,14,10,5,千克,MASS,0.8504
109061401,54627658.31282425,49,19,11,5,个,COUNT,0.8198
108012502,54553828.1362381,28,12,8,4,千克,MASS,0.9135
106040101,54500683.60155555,70,18,10,4,个,COUNT,0.7303
109020806,54368466.379220255,56,18,10,4,个,COUNT,0.8807
107021512,54080733.37976074,18,11,7,4,千克,MASS,0.9945
108041502,53871319.0676769,35,10,8,3,个,COUNT,0.8816
102050307,53734613.69921875,6,3,3,2,千克,MASS,0.9825
108031701,53455740.72707367,34,12,9,4,千克,MASS,0.6747
104010808,53101249.636650085,31,13,9,4,个,COUNT,0.6218
103021202,53091165.11338051,47,16,8,2,千克,MASS,0.5979
109022099,52801590.345939636,33,16,10,4,个,COUNT,0.604
109011703,52746894.52132036,19,9,6,2,个,COUNT,0.7058
102050800,52344766.90789796,22,10,8,4,千克,MASS,0.8757
103010904,52337311.17361736,17,8,5,2,千克,MASS,0.7376
109023204,51801221.944843285,37,14,9,3,个,COUNT,0.8592
109023803,51633963.67437744,18,6,6,3,个,COUNT,0.4064
109025307,51617223.3481536,39,13,8,3,套,SET,0.6918
106020105,51318605.3728323,52,17,10,4,UNKNOWN,UNKNOWN,0.6144
103010502,51303487.545209885,33,15,9,3,千克,MASS,0.9202
104010306,51177769.638793945,12,6,6,3,个,COUNT,0.7707
109010302,51164754.0150795,13,5,4,2,个,COUNT,0.9877
101011204,50986146.86744428,23,13,7,2,箱,CONTAINER,0.6332
107029904,50911984.69382096,14,10,6,2,个,COUNT,0.9777
110030103,50888582.29125977,21,11,9,4,千克,MASS,0.3596
109021699,50789962.67337036,22,12,10,5,套,SET,0.641
108040799,50454296.29559422,56,14,8,3,个,COUNT,0.7256
109011102,50446955.63503266,47,13,8,3,个,COUNT,0.9401
108032002,50423685.025877945,12,6,4,2,千克,MASS,0.9679
101011209,50418889.381779194,28,15,8,2,千克,MASS,0.8336
109051307,50388375.96447754,20,9,8,1,个,COUNT,0.6916
107040306,50275922.78062439,6,4,4,3,千克,MASS,0.9998
108040405,50222974.86273384,73,14,10,4,个,COUNT,0.8383
109060406,49807100.20009327,68,14,9,3,个,COUNT,0.5111
101010299,49731890.32240677,24,12,8,2,千克,MASS,0.8531
104010508,49678548.57232475,31,13,8,3,个,COUNT,0.7422
102040106,49647996.85096741,12,6,6,2,千克,MASS,0.9563
109020103,49628940.32980347,26,11,8,3,个,COUNT,0.6676
106050205,49433259.64353753,36,13,10,4,个,COUNT,0.5827
108040408,49107490.391070604,71,17,9,3,套,SET,0.4785
109021406,48842995.833496094,11,5,5,2,套,SET,0.635
108011102,48744937.62557113,30,13,8,3,个,COUNT,0.9037
101010999,48332330.55821992,23,12,7,3,千克,MASS,0.9525
105011003,47889322.70248985,18,7,7,3,千克,MASS,0.4759
104011006,47875465.24308109,29,10,8,4,千米,LENGTH,0.8845
102020500,47867649.569179535,39,16,10,4,千克,MASS,0.7367
106040202,47536181.6884317,81,16,9,3,个,COUNT,0.7182
107030211,47427281.92705488,20,9,6,2,盒,CONTAINER,0.9261
102020699,47308087.53835094,34,17,11,5,千克,MASS,0.91
109022701,47034308.74563599,20,8,7,3,个,COUNT,0.7565
109022003,46958357.92968177,34,13,10,4,个,COUNT,0.839
109011203,46149191.699474335,13,6,6,3,个,COUNT,0.6939
104010701,46101067.99898576,52,16,10,5,个,COUNT,0.482
102050403,45988971.74097633,27,13,9,5,千克,MASS,0.9373
108041302,45887147.966999054,51,15,9,4,千米,LENGTH,0.6046
106050501,45847830.12515259,31,11,9,4,千克,MASS,0.46
109060305,45753759.71662903,26,9,8,3,个,COUNT,0.6325
110020199,45660710.865867615,19,9,7,3,立方米,VOLUME,0.5741
105010103,45651981.98054124,50,18,12,6,个,COUNT,0.5506
106051213,45393976.66697025,37,13,8,4,个,COUNT,0.6269
109023606,45145831.75465393,27,14,11,4,个,COUNT,0.5638
109025305,45143417.316639304,68,19,11,5,套,SET,0.4236
107030803,45118179.65698242,36,14,7,2,千克,MASS,0.4086
107050901,45105098.42264938,44,18,10,4,个,COUNT,0.7334
109024703,44841192.957242966,19,8,7,1,个,COUNT,0.9257
101030310,44774480.74918175,17,8,5,2,千克,MASS,0.9927
101030311,44471729.09933472,33,15,9,3,盒,CONTAINER,0.3547
304070201,44452574.40814209,5,4,4,1,UNKNOWN,UNKNOWN,0.7843
107040102,44355136.213867195,16,9,7,3,千克,MASS,0.8903
109062303,43964652.77709961,6,4,4,1,个,COUNT,0.9964
101011203,43747507.78216649,27,15,8,3,千克,MASS,0.9595
109030702,43679391.66578865,23,10,9,3,个,COUNT,0.8917
107020119,43657425.93547057,22,12,8,3,千克,MASS,0.973
108012004,43572003.915885925,47,16,11,5,个,COUNT,0.8091
301040201,43491114.015625,3,2,2,1,立方米,VOLUME,0.8429
102040108,43059153.462135315,19,7,7,3,千克,MASS,0.976
105020103,42907571.510447025,22,11,8,3,个,COUNT,0.881
109042601,42627454.32949829,11,3,3,2,千克,MASS,0.9877
109013605,42576416.24697542,23,9,8,3,个,COUNT,0.7934
109060308,42569168.45592118,31,15,10,4,套,SET,0.5573
108041305,42535275.17828369,28,11,9,4,千克,MASS,0.9003
108012401,42529641.795957565,42,16,10,5,千克,MASS,0.6388
109021603,42471727.96526718,22,13,9,3,个,COUNT,0.7342
106051211,42091552.91754079,35,17,10,3,个,COUNT,0.6803
109025402,41789098.82054139,21,9,7,3,套,SET,0.5662
108042500,41451150.01791381,29,12,8,3,个,COUNT,0.5966
107021416,41371160.575683594,13,6,4,2,千克,MASS,0.9421
109060404,41243160.18292165,44,14,8,2,个,COUNT,0.8694
109061503,41173827.47369385,16,7,7,2,个,COUNT,0.5485
107020232,41126981.290412426,16,8,5,3,千克,MASS,0.995
107030706,41074965.11152649,26,9,6,1,OTHER,OTHER,0.4662
107030117,40763696.0201416,9,4,3,2,千克,MASS,0.8302
105011005,40533536.37527239,31,12,9,4,个,COUNT,0.8749
109025102,40435312.208984375,8,6,5,1,套,SET,0.8375
106051210,40409012.80574143,39,15,8,2,个,COUNT,0.7761
102020400,40341684.620233536,16,9,7,5,立方米,VOLUME,0.7459
109023302,40253303.20685196,30,9,7,3,千克,MASS,0.488
109022503,40118026.5898056,49,15,10,4,套,SET,0.4729
107020406,40096097.59387207,15,10,6,2,千克,MASS,0.9524
109061607,40065406.04547119,25,8,5,1,个,COUNT,0.7834
109024208,40012393.47813463,17,10,6,1,个,COUNT,0.6329
106010506,40005511.233062744,36,14,9,4,个,COUNT,0.832
109010703,39905774.080806725,26,10,8,3,个,COUNT,0.8994
109011702,39891638.18357086,26,14,9,3,个,COUNT,0.8624
109061101,39814614.2444172,36,10,7,2,个,COUNT,0.7096
101039900,39780826.68586349,17,10,6,2,千克,MASS,0.9251
102020601,39609985.97736359,35,15,10,5,个,COUNT,0.3384
109061506,39255406.019226074,49,18,10,4,次,SERVICE,0.3546
103010202,39106483.403558254,27,13,7,2,千克,MASS,0.8257
109022405,39081366.05173111,21,12,9,3,个,COUNT,0.5456
104010304,39028440.65229797,24,10,9,4,千米,LENGTH,0.9558
109011603,39018259.932640076,13,6,6,2,套,SET,0.5762
107030708,38958711.626091,15,10,6,2,个,COUNT,0.6835
109041299,38930852.53308487,59,16,9,4,个,COUNT,0.7761
104030503,38906224.9975009,51,15,10,4,个,COUNT,0.6765
109010513,38810990.31912327,24,10,6,2,个,COUNT,0.9403
109012703,38606814.77376175,43,12,10,4,个,COUNT,0.4662
301050201,38477820.478027344,17,13,10,4,千克,MASS,0.8351
109032200,38389254.04082489,29,14,10,4,个,COUNT,0.3314
109060508,38375902.35595703,10,6,5,1,套,SET,0.5466
307050300,38250056.51269531,16,10,9,2,UNKNOWN,UNKNOWN,0.8567
108041303,38233512.82336998,26,10,9,4,个,COUNT,0.4841
109062102,38216566.482810974,9,6,6,1,个,COUNT,0.5685
109021104,38211709.168735504,33,13,8,4,套,SET,0.7161
107050105,37960174.963024616,35,11,9,3,个,COUNT,0.9786
109060407,37926040.11738968,28,10,8,2,个,COUNT,0.7891
108011201,37832628.42744564,60,17,9,3,个,COUNT,0.8886
109024005,37667577.921761036,12,5,5,2,个,COUNT,0.8713
101059900,37330977.605929375,35,16,9,3,千克,MASS,0.6678
109023211,37238779.03275299,18,7,7,3,套,SET,0.3437
104010809,37054417.359809875,52,17,10,4,个,COUNT,0.5526
109040306,36687933.51956177,16,6,5,1,个,COUNT,0.9459
109022205,36522040.011154175,39,18,11,5,个,COUNT,0.6717
101050600,36464181.49462128,17,10,6,2,箱,CONTAINER,0.3879
306030201,36431521.97363281,6,5,4,2,单,SERVICE,0.9519
109061008,36341430.35534668,10,2,2,1,个,COUNT,0.5242
108040502,35739297.92390251,23,11,7,2,个,COUNT,0.8074
109022502,35696208.98404861,48,14,10,4,个,COUNT,0.6624
106041099,35543425.573018074,24,13,9,4,个,COUNT,0.6597
107030412,35494218.57132959,30,12,8,2,瓶,CONTAINER,0.621
306011003,35441943.69628906,9,6,6,2,笔,SERVICE,0.9328
306011001,35367128.799316406,13,9,6,1,UNKNOWN,UNKNOWN,0.5048
102049907,35355979.69091797,22,10,5,3,个,COUNT,0.667
106040901,34789989.087940216,22,11,9,3,套,SET,0.5212
109031900,34698491.4593811,24,12,10,4,OTHER,OTHER,0.7473
103011500,34676255.84705972,24,11,5,2,千克,MASS,0.9794
109012804,34536930.609375,23,11,9,3,个,COUNT,0.5675
101011602,34516105.195866585,33,13,7,2,千克,MASS,0.7821
109021401,34489425.147861004,29,14,8,3,个,COUNT,0.5152
108010402,34227327.39627838,33,14,11,5,千米,LENGTH,0.61
108040402,34173251.62557626,79,18,10,4,个,COUNT,0.8369
109020801,33838505.3881855,19,9,6,3,套,SET,0.7442
109024612,33718375.85110474,21,9,6,2,个,COUNT,0.5755
104010807,33650556.350387566,26,8,7,3,个,COUNT,0.9339
109024508,33557292.87037039,39,15,8,3,个,COUNT,0.7188
109062004,33415413.626821995,18,8,7,2,个,COUNT,0.9806
106040111,33287703.35082448,81,22,12,5,个,COUNT,0.5162
106050502,33283402.278498653,27,13,10,4,个,COUNT,0.6316
106040103,33135471.14396459,64,18,11,5,套,SET,0.4722
106051214,33014348.576898575,39,18,10,4,千克,MASS,0.9037
101011401,32928632.88513565,48,17,12,5,次,SERVICE,0.5062
109012607,32670623.299989704,12,6,6,2,个,COUNT,0.7495
109021804,32668208.29438019,28,14,8,2,个,COUNT,0.597
109012605,32614997.017723087,17,6,6,2,个,COUNT,0.6864
109020203,32170035.259094246,19,9,8,4,个,COUNT,0.521
106010402,32126690.81027222,26,11,9,3,个,COUNT,0.648
109022810,31813044.51132584,14,5,4,3,个,COUNT,0.9236
109011209,31761126.703418728,13,7,6,2,套,SET,0.5942
109022802,31575001.536598206,27,11,10,4,个,COUNT,0.7947
109024615,31521547.603841778,48,16,9,4,个,COUNT,0.8223
109010514,31458199.56111336,37,13,9,3,个,COUNT,0.7965
101011202,31343355.054003242,34,12,8,2,千克,MASS,0.9417
104011303,31284042.81105041,27,11,10,5,千克,MASS,0.475
105011002,31116249.75051117,27,10,7,2,千克,MASS,0.6403
103020599,30925254.146669388,25,13,7,2,千克,MASS,0.5568
108011800,30873128.169664383,34,14,11,5,个,COUNT,0.8318
109022005,30832162.378295895,16,6,6,4,个,COUNT,0.9678
109061905,30830628.50130463,18,7,6,2,个,COUNT,0.9917
107020405,30783025.08935547,10,7,6,3,千克,MASS,0.9697
109011104,30730886.202487946,28,11,8,3,套,SET,0.4213
108040401,30691502.21611714,56,17,9,3,个,COUNT,0.613
102050505,30671146.552780148,17,9,8,4,千克,MASS,0.6895
101020203,30487048.035000805,14,6,5,3,千克,MASS,0.8027
109010510,30459225.58747482,16,8,6,2,个,COUNT,0.9948
104020106,30083895.68296814,9,5,5,2,个,COUNT,0.9739
101011201,30063125.763289686,34,14,8,2,千克,MASS,0.8094
109050703,29959628.332038872,27,9,7,1,个,COUNT,0.5268
109061809,29939539.507965088,16,5,5,1,个,COUNT,0.553
109010706,29931343.5238266,18,8,7,3,个,COUNT,0.988
109024403,29843140.314319607,25,14,7,2,个,COUNT,0.6707
108040501,29406388.63397694,36,12,8,3,个,COUNT,0.9731
109060503,29388319.04927063,22,11,7,3,个,COUNT,0.4898
109020101,29160130.106307987,24,9,8,3,套,SET,0.3839
109012602,28872949.81455231,16,8,7,3,个,COUNT,0.9038
103020502,28800328.70262718,22,12,6,2,袋,CONTAINER,0.4568
108020403,28692295.20492363,25,9,7,3,千克,MASS,0.5981
109042605,28647279.27633667,28,11,10,4,OTHER,OTHER,0.427
109023802,28401428.34919739,18,8,7,3,个,COUNT,0.7824
106051002,28325855.81991768,29,16,10,4,批,BATCH,0.18
108032301,28322698.58116054,33,10,8,3,套,SET,0.4669
101010108,28261393.842277527,33,15,10,4,个,COUNT,0.6525
109020502,28195012.526542664,28,11,9,4,个,COUNT,0.6438
105010402,28073381.365077022,21,8,8,4,平方米,AREA,0.8061
107020218,28017393.678894043,12,4,4,2,千克,MASS,0.9967
109021802,28010865.29724121,24,9,7,3,套,SET,0.5315
109012999,27985469.119338986,31,9,8,3,个,COUNT,0.8259
302039900,27983715.78488922,16,11,9,2,批,BATCH,0.7069
106051006,27881830.8471385,35,14,9,3,套,SET,0.5792
107022306,27688118.805791024,23,9,7,2,个,COUNT,0.9071
104010801,27490676.50182437,38,13,10,4,平方米,AREA,0.5445
107021903,27486725.28056336,15,9,7,3,千克,MASS,0.7977
107020501,27407009.317956924,22,10,7,2,千克,MASS,0.7996
109021902,27380596.659423828,22,7,7,3,个,COUNT,0.8604
109060603,27347297.829154965,20,8,6,1,个,COUNT,0.7636
109024801,27299747.724411014,12,4,3,1,个,COUNT,0.507
103011401,27254355.942861557,23,12,7,2,个,COUNT,0.5263
107020227,27223406.92461777,27,11,7,3,千克,MASS,0.8723
109021402,27217274.17907906,22,13,8,3,个,COUNT,0.8874
101011207,27155521.14382243,31,16,9,3,千克,MASS,0.894
109060408,26945284.101887222,20,8,6,1,个,COUNT,0.964
106051003,26875171.392143253,26,9,7,2,个,COUNT,0.8343
109051499,26776951.45497119,25,9,7,2,个,COUNT,0.9406
109020406,26725238.292575836,28,12,9,4,个,COUNT,0.4552
103010102,26594323.61951447,30,13,7,2,OTHER,OTHER,0.4423
109011605,26441577.824630734,26,9,8,3,个,COUNT,0.769
106040605,26410791.5252617,30,8,7,3,个,COUNT,0.5604
105010701,26374515.107950687,40,14,11,5,千克,MASS,0.2906
109023601,26250728.270374298,13,7,5,2,个,COUNT,0.8703
106051105,25999131.70671585,14,7,6,1,个,COUNT,0.8425
109062204,25993106.7883749,21,4,4,1,个,COUNT,0.9032
106050212,25972724.05485916,32,12,10,4,个,COUNT,0.6571
101011210,25964120.494732857,29,12,6,2,千克,MASS,0.6533
109022001,25899066.321799275,77,15,9,3,个,COUNT,0.7056
107030603,25875314.506484985,14,10,6,2,千克,MASS,0.8357
