product_id,n_obs,n_firms,n_cities,mean_price,median_price,min_price,max_price,std_price,mean_lnp,std_lnp,min_lnp,max_lnp,mkt_price,range_price,range_lnp,cv_price
106041007,3,3,3,113.6499,7.9399,7.5597,325.45,183.4244,3.2933,2.1582,2.0228,5.7852,66.7806,317.8903,3.7624,1.6139
108031403,3,3,3,2320.8639,234.5542,31.4,6696.6376,3790.8923,5.9046,2.7091,3.4468,8.8094,56.1368,6665.2376,5.3626,1.6334
109012203,3,3,2,133391.8804,171675.6411,8500.0,220000.0,110825.5262,11.1342,1.8111,9.0478,12.3014,216.6009,211500.0,3.2536,0.8308
303020200,3,3,3,75560.8313,25690.0,509.6667,200482.827,108915.7522,9.532,3.0355,6.2338,12.2085,491.5046,199973.1603,5.9747,1.4414
301990200,3,3,3,6336.1001,3860.5504,310.0,14837.75,7573.6477,7.8667,1.9637,5.7366,9.6049,78.2271,14527.75,3.8684,1.1953
109032803,3,3,3,112.2936,42.4582,12.0,282.4225,148.1209,3.9589,1.5897,2.4849,5.6434,35.4642,270.4225,3.1585,1.3191
109040202,3,3,3,4497.7261,1341.7893,851.1507,11300.2383,5896.2539,7.7603,1.3805,6.7466,9.3326,4771.5342,10449.0876,2.586,1.3109
107021804,3,3,3,1908.4769,1230.0,113.684,4381.7468,2213.4449,6.7445,1.8538,4.7334,8.3852,45.0389,4268.0628,3.6518,1.1598
301010299,3,3,3,37568.9229,10586.1905,919.3332,101201.245,55318.7703,9.2053,2.3512,6.8236,11.5249,200.777,100281.9118,4.7012,1.4725
107021807,3,3,3,10.7408,3.0,0.6245,28.5979,15.5103,1.3271,1.9223,-0.4708,3.3533,16.2016,27.9734,3.8241,1.444
101030310,3,3,3,558.9048,114.6345,58.0799,1504.0,818.9648,5.3732,1.7165,4.0618,7.3159,155.1614,1445.9201,3.2541,1.4653
106020104,3,3,3,104.8245,109.2,94.6935,110.58,8.8008,4.6499,0.0861,4.5506,4.7057,14.9755,15.8865,0.1551,0.084
107021702,3,3,3,2998.8038,2031.5406,12.0958,6952.7749,3570.0077,6.3188,3.37,2.4929,8.8469,302.1138,6940.6791,6.354,1.1905
106050502,3,3,3,138.3333,55.0244,22.9756,337.0,172.795,4.3208,1.3699,3.1344,5.8201,3.2717,314.0244,2.6857,1.2491
107022305,3,3,3,259.9991,189.7503,5.247,585.0,296.1918,4.425,2.4618,1.6577,6.3716,51.4147,579.753,4.714,1.1392
107022306,3,3,3,321.9113,108.026,46.803,810.905,424.5859,5.0755,1.4662,3.8459,6.6982,244.5825,764.102,2.8522,1.319
106040502,3,3,3,73.4363,33.6008,33.0765,153.6315,69.4516,4.016,0.8822,3.4988,5.0346,8.7631,120.555,1.5357,0.9457
109011499,3,3,3,39571.6217,9471.3449,386.3773,108857.1429,60174.7185,8.9035,2.829,5.9568,11.5978,302.3669,108470.7655,5.641,1.5207
106040108,3,3,3,6.0192,7.4939,2.9102,7.6536,2.6937,1.7058,0.5523,1.0682,2.0352,7.2787,4.7435,0.967,0.4475
107030107,3,3,3,53.9189,54.0609,49.3,58.3957,4.5495,3.9851,0.0848,3.8979,4.0672,21.3678,9.0957,0.1693,0.0844
109011209,3,3,3,392550.591,15210.0,2843.1,1159598.6729,664311.9034,10.5153,3.1018,7.9527,13.9636,10737.5295,1156755.5729,6.0109,1.6923
107021905,3,3,3,23158.0991,202.5274,16.67,69255.1,39921.2819,6.4233,4.2759,2.8136,11.1456,85.3039,69238.43,8.3319,1.7239
104019902,3,3,2,9.0647,7.4894,4.9245,14.7802,5.1132,2.1003,0.5547,1.5942,2.6933,0.1717,9.8557,1.0991,0.5641
107030108,3,3,3,111.1414,17.0621,16.3621,300.0,163.5567,3.7785,1.6674,2.795,5.7038,103.8716,283.6379,2.9088,1.4716
105020206,3,3,2,694.2834,947.8978,122.9768,1011.9756,495.8023,6.1953,1.1984,4.812,6.9197,310.3505,888.9988,2.1077,0.7141
102050201,3,3,3,1806.092,2250.0,192.2661,2976.01,1443.9869,6.992,1.5074,5.2589,7.9983,25.1909,2783.7439,2.7395,0.7995
109051601,3,3,3,99.2625,85.0,25.7,187.0875,81.6336,4.3069,0.9995,3.2465,5.2316,13.6412,161.3875,1.9851,0.8224
103040301,3,3,3,277.1869,148.6338,121.3269,561.6,246.6871,5.3769,0.8323,4.7985,6.3308,488.5583,440.2731,1.5323,0.89
103030803,3,3,2,12.471,14.0876,1.6557,21.6696,10.1044,2.0751,1.3774,0.5042,3.0759,37.3621,20.0139,2.5717,0.8102
108041114,3,3,3,0.1296,0.12,0.0988,0.17,0.0366,-2.0689,0.2749,-2.3145,-1.772,0.2063,0.0712,0.5426,0.282
109061610,3,3,3,1085.6852,1012.0,116.1667,2128.8889,1008.3823,6.446,1.5109,4.755,7.6634,532.4711,2012.7222,2.9083,0.9288
108010101,3,3,3,316.9905,284.3236,271.6479,395.0,67.8549,5.7445,0.2043,5.6045,5.9789,190.8927,123.3521,0.3744,0.2141
109061608,3,3,3,2194.8444,35.2,35.0,6514.3333,3740.7871,5.2994,3.0158,3.5553,8.7818,286.4886,6479.3333,5.2264,1.7044
108010306,3,3,3,311.3249,293.0891,74.9879,565.8975,245.9623,5.4454,1.0308,4.3173,6.3384,120.1431,490.9096,2.0211,0.7901
103010405,3,3,3,534.2591,18.7017,16.2757,1567.8,895.0735,4.3586,2.598,2.7897,7.3574,215.4431,1551.5243,4.5678,1.6754
109060302,3,3,3,5049.122,19.941,7.4249,15120.0,8721.6385,4.8738,4.1432,2.0048,9.6238,292.2985,15112.5751,7.6189,1.7274
109060305,3,3,3,34023.03,17150.0,419.09,84500.0,44507.5748,9.0441,2.7227,6.0381,11.3445,6500.7315,84080.91,5.3064,1.3082
108040599,3,3,2,136.4741,83.3586,36.7822,289.2814,134.3685,4.5652,1.0385,3.605,5.6674,70.2198,252.4992,2.0624,0.9846
103010402,3,3,3,100.5536,83.0,11.2734,207.3875,99.2285,4.0586,1.4891,2.4224,5.3346,14.6125,196.1141,2.9121,0.9868
109060311,3,3,3,3045.2398,2800.0,733.9394,5601.78,2443.169,7.7222,1.0331,6.5984,8.6308,6308.1654,4867.8406,2.0324,0.8023
102059900,3,3,3,2007.6344,419.7033,3.2,5600.0,3118.0421,5.2777,3.7915,1.1632,8.6305,40.922,5596.8,7.4674,1.5531
109060401,3,3,3,933.3976,819.0,341.4406,1639.7521,656.6721,6.6479,0.7863,5.8332,7.4023,716.168,1298.3115,1.5691,0.7035
109061506,3,3,3,2450.9084,488.9524,343.2727,6520.5,3525.1224,6.9378,1.6075,5.8385,8.7827,609.1684,6177.2273,2.9442,1.4383
102050603,3,3,3,322.8187,39.1124,3.2878,926.0561,522.7258,3.8959,2.8274,1.1902,6.8309,42.8385,922.7683,5.6407,1.6193
108010603,3,3,2,50.8259,52.4321,2.5086,97.537,47.5345,3.1532,1.9589,0.9197,4.5802,610.7596,95.0284,3.6605,0.9352
108010701,3,3,3,1637.6707,241.6207,4.7108,4666.6806,2625.8727,5.1618,3.4607,1.5499,8.4482,64.7764,4661.9698,6.8983,1.6034
108010804,3,3,3,18.2553,19.178,2.3213,33.2666,15.4933,2.4335,1.4054,0.8421,3.5046,20.9787,30.9453,2.6624,0.8487
108010702,3,3,3,232.8861,274.8097,78.47,345.3786,138.3049,5.2745,0.7978,4.3627,5.8446,59.4151,266.9086,1.4819,0.5939
109061304,3,3,3,1294.3828,426.9333,55.0,3401.215,1834.0229,6.0653,2.0623,4.0073,8.1319,1362.9396,3346.215,4.1246,1.4169
109061102,3,3,3,964.9488,990.1869,564.0,1340.6593,388.9443,6.8113,0.4394,6.3351,7.2009,1878.6987,776.6593,0.8659,0.4031
109060904,3,3,3,364.9469,147.0,12.23,935.6107,498.7821,4.7785,2.1764,2.5039,6.8412,768.685,923.3806,4.3373,1.3667
102050399,3,3,3,1946.96,1800.0,11.1926,4029.6875,2013.2743,6.0707,3.1913,2.4153,8.3014,37.6027,4018.4949,5.8862,1.0341
109061002,3,3,3,3260.0,3100.0,2800.0,3880.0,557.4944,8.08,0.1669,7.9374,8.2636,2260.1168,1080.0,0.3262,0.171
102050301,3,3,3,17.7342,20.0,10.4467,22.756,6.4599,2.8223,0.4172,2.3463,3.1248,45.5103,12.3093,0.7785,0.3643
102050102,3,3,3,4.6219,5.86,0.0056,8.0,4.1385,-0.4473,4.1099,-5.1896,2.0794,53.0155,7.9944,7.2691,0.8954
109061804,3,3,3,138.4601,47.0,2.1441,366.2361,198.5308,3.5054,2.5876,0.7627,5.9033,13.7598,364.092,5.1406,1.4338
109051404,3,3,3,339.6803,474.2427,46.2907,498.5075,254.3723,5.4028,1.358,3.8349,6.2116,122.9653,452.2168,2.3767,0.7489
104020106,3,3,3,669.0706,194.0,51.1494,1762.0625,949.2497,5.5589,1.7876,3.9348,7.4742,44.2353,1710.9131,3.5395,1.4188
108011003,3,3,3,82.5987,33.6834,19.1127,195.0,97.6146,3.9135,1.211,2.9504,5.273,41.4495,175.8873,2.3226,1.1818
101050600,3,3,3,20.9908,28.539,5.8252,28.6083,13.1339,2.8224,0.9182,1.7622,3.3537,67.9699,22.7831,1.5915,0.6257
105010502,3,3,3,116.9254,11.2963,11.1401,328.3397,183.0902,3.543,1.9495,2.4105,5.794,47.6237,317.1996,3.3835,1.5659
105010403,3,3,3,424.4387,268.6832,58.0,946.6329,464.3403,5.5023,1.3985,4.0604,6.8529,174.8961,888.6329,2.7925,1.094
105010203,3,3,3,30.6452,14.383,2.5527,75.0,38.8651,2.6402,1.6903,0.9371,4.3175,101.4743,72.4473,3.3803,1.2682
105010202,3,3,3,2314.5918,34.743,6.0325,6903.0,3973.704,4.7283,3.6666,1.7972,8.8397,169.7543,6896.9675,7.0426,1.7168
105010103,3,3,3,85.5742,91.0,14.32,151.4025,68.7021,4.0642,1.241,2.6617,5.0199,120.7802,137.0825,2.3583,0.8028
109010514,3,3,3,1544.9465,459.2411,168.68,4006.9183,2137.074,6.5178,1.6192,5.128,8.2958,42.824,3838.2383,3.1678,1.3833
108031801,3,3,3,31.7225,17.0,4.4685,73.6989,36.8886,2.8768,1.402,1.4971,4.3,154.5696,69.2303,2.8029,1.1629
109062302,3,3,3,1562.5157,31.6668,30.8803,4625.0,2652.1892,5.1082,2.8848,3.4301,8.4392,664.2435,4594.1197,5.0091,1.6974
109042306,3,3,3,1093.1119,1235.0,1.6,2042.7357,1027.9387,5.0703,3.9919,0.47,7.622,6.3475,2041.1357,7.152,0.9404
109010505,3,3,3,274919.0,288900.0,257.0,535600.0,267945.2056,10.438,4.2452,5.5491,13.1911,2351.2219,535343.0,7.6421,0.9746
102040101,3,3,3,21.1391,3.5174,0.3,59.6,33.3469,1.3805,2.6479,-1.204,4.0877,10415.8558,59.3,5.2916,1.5775
109010303,3,3,2,7763.4734,5508.32,1011.9765,16770.1238,8117.5175,8.4203,1.4138,6.9197,9.7274,5381.48,15758.1474,2.8077,1.0456
104010202,3,3,3,189.236,154.1702,96.2818,317.2558,114.5844,5.1217,0.6006,4.5673,5.7597,39.5283,220.974,1.1924,0.6055
107030604,3,3,3,6.5109,7.8328,3.5,8.2,2.614,1.8051,0.4789,1.2528,2.1041,27.9284,4.7,0.8514,0.4015
109042599,3,3,2,230.615,112.905,2.34,576.6,304.689,3.9779,2.8288,0.8502,6.3571,26.3622,574.26,5.507,1.3212
109042602,3,3,3,38498.3593,56645.7379,230.0,58619.34,33156.0593,9.1205,3.1891,5.4381,10.9788,271.1512,58389.34,5.5407,0.8612
109042605,3,3,3,922.4794,407.2,120.2381,2240.0,1149.9923,6.171,1.4691,4.7895,7.7142,210.4592,2119.7619,2.9248,1.2466
109010204,3,3,3,437.4974,28.9353,1.4302,1282.1266,731.5996,3.6264,3.4067,0.3578,7.1563,22.7027,1280.6963,6.7984,1.6722
109030802,3,3,3,36932.6955,2244.1375,22.0342,108531.9149,62016.6961,7.4678,4.2565,3.0926,11.5948,7080.9129,108509.8807,8.5022,1.6792
109062004,3,3,3,3.3669,4.7968,0.2512,5.0528,2.7013,0.6021,1.7181,-1.3815,1.62,9.0585,4.8016,3.0014,0.8023
109050603,3,3,3,1934.8472,161.7916,0.55,5642.2,3211.6738,4.3755,4.6588,-0.5978,8.638,110.4149,5641.65,9.2359,1.6599
109050701,3,3,3,679.5737,231.0,24.3222,1783.3989,961.51,5.3734,2.1483,3.1914,7.4863,290.0139,1759.0767,4.2949,1.4149
109051005,3,3,3,590.9984,153.0,19.9953,1600.0,876.3479,5.1346,2.193,2.9955,7.3778,6936.8292,1580.0047,4.3823,1.4828
104010304,3,3,3,19.3802,13.386,13.386,31.3685,10.3822,2.8781,0.4917,2.5942,3.4458,14.5014,17.9825,0.8516,0.5357
109061901,3,3,3,2808.0788,2033.2592,306.3617,6084.6154,2966.0265,7.3519,1.512,5.7248,8.7135,40.4916,5778.2537,2.9888,1.0562
109051301,3,3,3,29719.1929,7732.0449,5514.4227,75911.1111,40018.7387,9.6019,1.4264,8.6151,11.2373,1003.5323,70396.6884,2.6222,1.3466
101030102,3,3,3,25.6337,24.7705,9.1832,42.9474,16.8986,3.0623,0.7818,2.2174,3.76,34.2787,33.7642,1.5426,0.6592
109020410,3,3,3,335.75,431.25,81.0,495.0,222.9107,5.5552,1.0076,4.3944,6.2046,669.7048,414.0,1.8101,0.6639
109023400,3,3,3,8208.4508,753.06,0.8288,23871.4634,13569.7803,5.5056,5.2247,-0.1877,10.0804,2908.9905,23870.6346,10.2682,1.6531
304030102,3,3,3,73372.2736,4823.0,48.8207,215245.0,122888.5718,8.2163,4.202,3.8882,12.2795,149.0487,215196.1793,8.3914,1.6749
109024502,3,3,3,3009.9265,1395.6899,127.0,7507.0897,3945.9791,7.003,2.0501,4.8442,8.9236,1260.2035,7380.0897,4.0794,1.311
109022501,3,3,3,14.5645,17.55,5.3524,20.7911,8.1409,2.5257,0.7394,1.6775,3.0345,355.5666,15.4387,1.357,0.559
109022401,3,3,3,2844.0665,226.77,0.4294,8305.0,4730.661,4.5344,4.9948,-0.8454,9.0246,377.5104,8304.5706,9.87,1.6633
109022301,3,3,2,598.3279,634.1602,13.0,1147.8234,568.2596,5.3543,2.4338,2.5649,7.0456,234.9137,1134.8234,4.4807,0.9497
109022205,3,3,3,10795.5368,6515.5867,371.0238,25500.0,13099.8031,8.2816,2.159,5.9163,10.1464,72.3105,25128.9762,4.2302,1.2134
101020299,3,3,3,24.3919,7.7163,6.6158,58.8437,29.8412,2.6692,1.2198,1.8895,4.0749,39.3205,52.2279,2.1854,1.2234
107021002,3,3,3,216.4058,105.8602,23.3572,520.0,266.1368,4.689,1.5516,3.1509,6.2538,49.1074,496.6428,3.1029,1.2298
108030201,3,3,3,6096.8817,34.1758,2.85,18253.6193,10528.0553,4.797,4.5174,1.0473,9.8121,4671.8134,18250.7693,8.7648,1.7268
109022101,3,3,3,482.3763,139.6935,7.1604,1300.275,711.4141,4.6928,2.6096,1.9686,7.1703,556.2194,1293.1146,5.2018,1.4748
109021803,3,3,3,341.561,404.86,11.0,608.8231,303.8967,4.9377,2.2089,2.3979,6.4115,125.5084,597.8231,4.0136,0.8897
109021802,3,3,3,1745.6664,2450.0,86.9992,2700.0,1441.8764,6.7236,1.9558,4.4659,7.901,277.3105,2613.0008,3.4351,0.826
109021701,3,3,3,385.8838,486.624,31.1395,639.8879,316.6308,5.3624,1.6718,3.4385,6.4613,246.9201,608.7484,3.0228,0.8205
107020206,3,3,2,5312.9825,52.3061,27.166,15859.4753,9133.5393,5.6435,3.5037,3.302,9.6715,59.35,15832.3092,6.3696,1.7191
107021413,3,3,3,12.1729,10.9776,1.521,24.0202,11.2971,1.998,1.4221,0.4194,3.1789,50.5347,22.4992,2.7595,0.9281
108030602,3,3,3,5861.4004,5363.8065,0.4773,12219.9175,6124.8984,5.7529,5.6378,-0.7397,9.4108,1263.6634,12219.4403,10.1505,1.045
304030302,3,3,2,61787.8558,38000.0,36497.7778,110865.7895,42509.3737,10.8888,0.6302,10.505,11.6161,772.1832,74368.0117,1.1111,0.688
109021200,3,3,3,3458.7143,174.6818,2.4611,10199.0,5837.8938,5.0979,4.1651,0.9006,9.23,15.9116,10196.5389,8.3294,1.6879
107020211,3,3,3,4564.2563,783.2969,5.8234,12903.6486,7232.5801,5.9636,3.8991,1.7619,9.4653,478.0514,12897.8252,7.7034,1.5846
101010299,3,3,3,1204.5157,8.9762,3.3147,3601.2563,2075.6401,3.8607,3.7814,1.1984,8.189,68.7622,3597.9415,6.9907,1.7232
109021106,3,3,2,7198.1712,7851.7525,5799.0769,7943.6842,1212.5228,8.8714,0.1784,8.6655,8.9801,11.799,2144.6073,0.3147,0.1684
107020215,3,3,3,3425.5364,408.7176,239.7925,9628.0992,5372.2409,6.8884,1.9959,5.4798,9.1724,82.7315,9388.3067,3.6927,1.5683
306030199,3,3,3,49710.6412,56293.2358,31074.1078,61764.58,16369.917,10.7712,0.3727,10.3441,11.0311,9282.2465,30690.4722,0.687,0.3293
107020404,3,3,3,1468.3903,1761.5613,30.5663,2613.0435,1315.9632,6.254,2.4623,3.4199,7.8683,1140.0695,2582.4772,4.4484,0.8962
109020202,3,3,3,1177.2622,1339.1724,91.2413,2101.373,1014.7998,6.4546,1.696,4.5135,7.6503,136.1516,2010.1317,3.1368,0.862
109013603,3,3,3,800.4924,62.2,21.4812,2317.7959,1314.1811,4.982,2.454,3.0672,7.7484,11.563,2296.3147,4.6812,1.6417
109013605,3,3,3,170.2232,7.6732,0.26,502.7365,287.9888,2.3036,3.7906,-1.3471,6.2201,1.8982,502.4765,7.5671,1.6918
109023303,3,3,3,3122856.7526,75.0,24.0,9368471.2578,5408860.8238,7.8495,7.1272,3.1781,16.0529,261.8879,9368447.2578,12.8748,1.732
107020235,3,3,3,1022.1189,954.9934,8.1818,2103.1814,1049.1116,5.5383,3.002,2.1019,7.6512,277.8815,2094.9996,5.5493,1.0264
109023211,3,3,3,76144.5806,41615.8317,817.91,186000.0,97299.9357,9.8255,2.8027,6.7068,12.1335,28120.7372,185182.09,5.4267,1.2778
107020108,3,3,3,205.4128,64.7927,12.4063,539.0396,290.1141,4.3264,1.8906,2.5182,6.2898,140.1274,526.6333,3.7716,1.4123
304080301,3,3,2,143157.76,43937.0859,892.6923,384643.5018,210237.3125,10.1149,3.0736,6.7942,12.8601,1055.7902,383750.8095,6.0658,1.4686
107020228,3,3,3,1699.5941,32.2822,16.5,5050.0,2901.5474,4.935,3.1289,2.8034,8.5271,288.4527,5033.5,5.7238,1.7072
109024002,3,3,2,880.5478,26.8272,14.8161,2600.0,1489.1014,4.6161,2.8277,2.6957,7.8633,43.9721,2585.1839,5.1676,1.6911
109023205,3,3,2,57864.362,691.0649,15.4211,172886.6,99612.7529,7.1115,4.6887,2.7357,12.0604,244.6323,172871.1789,9.3247,1.7215
304080399,3,3,3,32374.6632,35031.286,9456.2543,52636.4494,21712.3362,10.1632,0.897,9.1544,10.8712,11747.3645,43180.1951,1.7167,0.6707
109022699,3,3,3,1128.3148,472.3544,112.59,2800.0,1458.8544,6.273,1.6099,4.7238,7.9374,36.3242,2687.41,3.2136,1.2929
109024201,3,3,3,366185.1217,307476.191,3715.5378,787363.6364,395109.0223,11.4776,2.8599,8.2203,13.5764,8067.8693,783648.0986,5.3562,1.079
109020104,3,3,3,210277.3226,17600.0,11394.4635,601837.5042,339115.2593,10.8081,2.1756,9.3409,13.3077,5281.0184,590443.0407,3.9669,1.6127
109020106,3,3,3,4938.0006,5719.8991,1365.1301,7728.9726,3253.1749,8.2745,0.9264,7.219,8.9527,2947.653,6363.8425,1.7337,0.6588
109024206,3,3,3,4632.4971,295.0131,89.7196,13512.7586,7691.2171,6.565,2.6201,4.4967,9.5114,215.8751,13423.0391,5.0147,1.6603
109020107,3,3,3,1872.6413,1004.6864,685.9359,3927.3016,1786.5112,7.2396,0.9173,6.5308,8.2757,2560.0281,3241.3657,1.7449,0.954
107020119,3,3,3,14467.2259,34.0785,14.6581,43352.9412,25015.7651,5.6303,4.391,2.685,10.6771,114.1228,43338.2831,7.9921,1.7291
108012002,3,3,3,7.9176,0.4455,0.0156,23.2918,13.3161,-0.6066,3.6579,-4.1593,3.1481,0.3182,23.2761,7.3074,1.6818
109024306,3,3,3,153.0208,22.6,11.6844,424.7779,235.4119,3.8759,1.9128,2.4583,6.0516,65.2657,413.0935,3.5933,1.5384
108011700,3,3,3,3173.3658,49.6661,27.82,9442.6112,5429.3368,5.4614,3.2102,3.3258,9.153,61.5315,9414.7912,5.8272,1.7109
109021004,3,3,3,26.0586,19.2301,7.9019,51.0436,22.3668,2.9854,0.9331,2.0671,3.9327,97.6987,43.1417,1.8656,0.8583
101010701,3,3,2,37.9705,9.8743,2.5693,101.468,55.1116,2.6178,1.8599,0.9436,4.6197,64.0374,98.8988,3.6761,1.4514
108012004,3,3,3,421.0224,620.7692,19.4586,622.8393,347.766,5.2778,2.0001,2.9683,6.4343,21.787,603.3807,3.466,0.826
101020499,3,3,3,22.9904,19.8658,19.1996,29.906,5.9983,3.114,0.2466,2.9549,3.3981,51.3077,10.7064,0.4432,0.2609
109020814,3,3,3,2405.7425,2177.8828,2159.3446,2880.0,410.8236,7.7764,0.1639,7.6776,7.9655,103.3564,720.6554,0.288,0.1708
108031099,3,3,3,12471.7256,472.005,2.1212,36941.0508,21192.3595,5.8087,4.8919,0.752,10.5171,168.2072,36938.9296,9.7651,1.6992
109020701,3,3,3,2304.6937,2197.8571,1577.9109,3138.3132,785.6681,7.7035,0.3439,7.3639,8.0514,815.7332,1560.4023,0.6876,0.3409
109020699,3,3,3,189.1064,162.5,92.1565,312.6627,112.6351,5.1198,0.6113,4.5235,5.7451,1305.1902,220.5062,1.2216,0.5956
109020504,3,3,3,1378.9075,1083.0,137.008,2916.7145,1413.2809,6.6286,1.5604,4.92,7.9782,299.3591,2779.7065,3.0582,1.0249
109030502,3,3,2,107331.4595,3300.0928,30.0,318664.2857,183026.8995,8.0583,4.6355,3.4012,12.6719,9323.2077,318634.2857,9.2707,1.7052
109030105,3,3,3,354.8722,151.3779,94.4286,818.81,402.7897,5.4252,1.1356,4.5478,6.7079,650.9356,724.3814,2.16,1.135
106051104,3,3,2,169.4719,170.0661,97.0333,241.3162,72.1433,5.0658,0.4596,4.5751,5.4861,441.2475,144.2828,0.9111,0.4257
109012605,3,3,3,21684.0582,11883.5,168.6745,53000.0,27745.7284,8.463,2.9834,5.128,10.878,490.3269,52831.3255,5.7501,1.2795
108020200,3,3,3,75.6292,1.6725,0.215,225.0,129.361,1.4644,3.5727,-1.5371,5.4161,192.0079,224.785,6.9532,1.7105
109025503,3,3,3,9670.8346,2293.785,180.0,26538.7188,14646.1995,7.7058,2.4969,5.193,10.1864,612.7874,26358.7188,4.9934,1.5145
107040307,2,2,2,38.3117,38.3117,33.9175,42.7059,6.2144,3.6391,0.1629,3.5239,3.7543,38.5608,8.7885,0.2304,0.1622
108010703,2,2,2,142.5913,142.5913,85.1825,200.0,81.1882,4.8716,0.6035,4.4448,5.2983,71.8813,114.8175,0.8535,0.5694
102050501,2,2,2,81.59,81.59,75.8604,87.3196,8.1029,4.3992,0.0995,4.3289,4.4696,101.2742,11.4592,0.1407,0.0993
102040102,2,2,2,47.3998,47.3998,5.3549,89.4447,59.4605,3.0858,1.9909,1.678,4.4936,97.9754,84.0898,2.8156,1.2544
107040301,2,2,2,24.0721,24.0721,8.1443,40.0,22.5254,2.8931,1.1254,2.0973,3.6889,20.5621,31.8557,1.5916,0.9357
109022904,2,2,2,15.7289,15.7289,5.3703,26.0876,14.6493,2.4712,1.1176,1.6809,3.2615,255.3744,20.7173,1.5806,0.9314
109020702,2,2,2,982907.5,982907.5,3815.0,1962000.0,1384645.8923,11.3681,4.4143,8.2467,14.4895,113.4256,1958185.0,6.2428,1.4087
109050804,2,2,2,391.1472,391.1472,8.0965,774.1979,541.7155,4.3716,3.2247,2.0914,6.6518,29.323,766.1014,4.5604,1.3849
108010704,2,2,2,317.9744,317.9744,200.0,435.9488,166.841,5.6879,0.551,5.2983,6.0775,115.373,235.9488,0.7792,0.5247
108032401,2,2,2,5.0331,5.0331,4.4,5.6661,0.8953,1.6081,0.1788,1.4816,1.7345,50.9375,1.2661,0.2529,0.1779
102040199,2,2,2,131980.0,131980.0,13960.0,250000.0,166905.4846,10.9866,2.0402,9.544,12.4292,1859.2395,236040.0,2.8853,1.2646
109060602,2,2,2,806.65,806.65,113.3,1500.0,980.545,6.0216,1.8266,4.73,7.3132,2532.9989,1386.7,2.5832,1.2156
109022811,2,2,1,120040.0,120040.0,80.0,240000.0,169649.0589,8.3852,5.6614,4.382,12.3884,308.189,239920.0,8.0064,1.4133
109061905,2,2,2,66.5519,66.5519,17.6038,115.5,69.2231,3.8087,1.3302,2.8681,4.7493,113.8489,97.8962,1.8812,1.0401
306019900,2,2,2,255.1566,255.1566,119.1883,391.125,192.2883,5.3749,0.8403,4.7807,5.969,3838.4379,271.9367,1.1883,0.7536
109061499,2,2,2,19028.3917,19028.3917,1813.3333,36243.45,24345.769,9.0005,2.1178,7.5029,10.498,532.4602,34430.1167,2.9951,1.2794
104010401,2,2,2,60.0563,60.0563,37.0346,83.0781,32.5577,4.0158,0.5713,3.6119,4.4198,209.0447,46.0435,0.8079,0.5421
107050105,2,2,2,39.9251,39.9251,13.2,66.6502,37.795,3.3898,1.145,2.5802,4.1995,49.5948,53.4502,1.6192,0.9466
109061305,2,2,2,417.7885,417.7885,180.0,655.577,336.2837,5.8392,0.914,5.193,6.4855,935.4986,475.577,1.2926,0.8049
107040101,2,2,2,1.3686,1.3686,0.6372,2.1,1.0344,0.1456,0.8433,-0.4507,0.7419,96.3337,1.4628,1.1927,0.7558
102050405,2,2,2,509.0706,509.0706,261.6192,756.522,349.9491,6.0978,0.7508,5.5669,6.6287,73.745,494.9028,1.0618,0.6874
104011004,2,2,2,15.17,15.17,1.54,28.8,19.2757,1.8961,2.0708,0.4318,3.3604,3.8623,27.26,2.9286,1.2706
109023603,2,2,2,1686.6552,1686.6552,0.5832,3372.7273,2384.466,3.7921,6.1255,-0.5393,8.1235,564.0506,3372.1441,8.6627,1.4137
109023501,2,2,2,31556.4167,31556.4167,22112.8333,41000.0,13355.2436,10.3126,0.4366,10.0039,10.6213,5316.3322,18887.1667,0.6174,0.4232
107030706,2,2,2,221.7245,221.7245,59.0,384.449,230.1272,5.0147,1.3253,4.0775,5.9518,239.2556,325.449,1.8743,1.0379
109061007,2,2,2,271.3434,271.3434,218.8841,323.8027,74.1887,5.5843,0.2769,5.3885,5.7801,442.0006,104.9186,0.3916,0.2734
106051001,2,2,2,62.4196,62.4196,23.8392,101.0,54.5609,3.8932,1.0209,3.1713,4.6151,233.918,77.1608,1.4438,0.8741
101011906,2,2,1,2.5761,2.5761,2.24,2.9121,0.4752,0.9377,0.1855,0.8065,1.0689,12.098,0.6721,0.2624,0.1845
109010205,2,2,2,1362.8691,1362.8691,5.8387,2719.8995,1919.1308,4.8364,4.3444,1.7645,7.9084,188.8051,2714.0608,6.1438,1.4082
109061005,2,2,2,24.5325,24.5325,20.0,29.0649,6.4099,3.1826,0.2643,2.9957,3.3695,797.809,9.0649,0.3738,0.2613
109061004,2,2,2,10618.125,10618.125,1236.25,20000.0,13267.9749,8.5117,1.9683,7.1198,9.9035,662.5576,18763.75,2.7836,1.2496
109050106,2,2,2,15159.3884,15159.3884,1138.8768,29179.9,19827.9977,8.6595,2.2935,7.0378,10.2812,687.2416,28041.0232,3.2434,1.308
109023208,2,2,2,267.895,267.895,134.8929,400.8971,188.0934,5.4491,0.7702,4.9045,5.9937,206.0044,266.0042,1.0892,0.7021
108010801,2,2,2,18.5256,18.5256,16.0512,21.0,3.4993,2.9102,0.19,2.7758,3.0445,48.0661,4.9488,0.2687,0.1889
